ID	Day1	Day2	Day3	Day6	Day8	Day12
PF3D7_1132300	4.654481	4.74049	4.456389	4.895845	4.785205	4.997188
PF3D7_1132400	6.64029	6.642475	6.482879	6.867724	7.333881	7.277252
PF3D7_1132500	5.44057	5.586351	5.656731	5.396639	5.757604	5.945723
PF3D7_1132600	6.810703	7.119645	6.502764	6.580853	6.753255	6.486376
PF3D7_1132700	6.889103	7.402475	6.923678	7.408523	6.895415	5.853053
PF3D7_1132800	10.185084	10.451016	9.862712	9.427903	9.773528	9.083964
PF3D7_1132900	6.441105	6.434792	5.755668	5.655235	6.512595	5.698648
PF3D7_1133100	4.498556	4.395824	4.323609	4.226144	4.358657	4.537432
PF3D7_1133200	5.372298	6.495509	5.751446	5.758293	5.54801	5.389875
PF3D7_1133300	4.125032	4.808026	4.885681	4.077349	4.252851	4.071961
PF3D7_1133400	4.874099	5.995327	7.39322	5.691338	5.10137	5.257201
PF3D7_1133500	6.2414	5.57621	5.57621	5.771868	5.904108	6.646687
PF3D7_1133600	4.818592	4.921538	4.963648	5.127638	5.441637	6.144572
PF3D7_1133700	5.348234	5.282952	5.525107	5.206613	4.917548	5.079942
PF3D7_1133800	6.243761	6.314685	5.936678	6.370863	6.871775	6.987928
PF3D7_1133900	4.526372	4.699284	4.402958	4.445626	4.572623	4.420018
PF3D7_1134000	8.927267	8.343224	8.152818	8.101648	8.139891	7.163131
PF3D7_1134100	6.186564	7.147419	6.368394	6.362273	6.198426	5.676992
PF3D7_1134200	4.941838	4.609144	4.600935	4.540904	4.440764	4.901467
PF3D7_1134300	4.897719	5.843173	5.340012	5.234541	5.403036	5.032421
PF3D7_1134400	7.12817	7.624049	7.305463	7.091318	7.375373	8.500007
PF3D7_1134500	4.887409	4.970519	4.382669	4.276423	4.18983	4.525788
PF3D7_1134600	6.607102	6.076699	5.854334	6.223792	6.199802	6.530604
PF3D7_1134700	5.652648	5.118687	5.433856	5.313347	5.38499	5.151999
PF3D7_1134800	5.401699	5.139199	4.933469	5.127057	4.749616	5.436936
PF3D7_1134900	4.575191	4.591209	4.622711	4.349969	4.119819	4.905521
PF3D7_1135000.1	7.452722	8.481741	8.164184	8.500646	9.32521	8.730382
PF3D7_1135000.2	6.184587	6.850765	6.489345	6.904674	7.650285	7.305546
PF3D7_1135000.3	5.590393	6.736185	6.489345	6.690601	7.624695	7.305546
PF3D7_1135100	5.961406	6.734589	6.364715	6.857281	7.26462	6.198719
PF3D7_1135200	4.580741	4.733291	5.003532	5.699082	5.358225	6.506131
PF3D7_1135300	6.087901	6.864875	6.340727	6.389514	6.579606	5.902384
PF3D7_1135400	4.595002	4.879131	4.136316	4.099844	4.189424	4.261504
PF3D7_1135500	5.788981	5.777219	5.92104	5.474884	6.058391	5.449274
PF3D7_1135600	4.897826	5.117864	4.88622	5.080172	5.119225	5.039205
PF3D7_1135800	6.486207	6.023112	6.209448	6.052472	6.104641	6.516115
PF3D7_1135900	7.744395	8.404117	7.640045	7.898063	8.21628	9.040598
PF3D7_1136000	4.227106	4.578162	4.432454	4.493574	4.487917	4.478442
PF3D7_1136100	4.80992	4.817714	5.577653	6.059065	6.588106	6.373971
PF3D7_1136200	4.740504	6.329777	6.388749	6.21246	5.955545	5.941539
PF3D7_1136300	6.218095	6.333174	6.051332	5.943009	5.987244	5.782123
PF3D7_1136400	5.018604	5.624683	5.345412	4.898372	4.760469	4.94936
PF3D7_1136500.1	7.885386	7.676063	7.809179	7.706883	7.293875	7.300214
PF3D7_1136500.2	7.885386	7.676063	7.809179	7.706883	7.293875	7.300214
PF3D7_1136600	5.767292	5.269961	5.310016	4.964732	4.891864	4.633778
PF3D7_1136700.1	4.795589	4.800369	5.008248	5.124379	4.883584	4.661998
PF3D7_1136700.2	4.709261	4.616534	4.907424	5.272715	4.875631	4.661776
PF3D7_1136800	5.85247	5.303852	4.817518	4.976557	4.885832	5.135339
PF3D7_1136900	5.285386	5.599901	6.315414	6.099138	5.836244	5.404323
PF3D7_1137100	5.467246	5.713852	5.120657	5.504599	5.10533	5.146473
PF3D7_1137200	4.430676	4.631409	4.694823	5.489312	5.025431	4.653985
PF3D7_1137300	6.846818	6.713524	6.465722	6.297585	6.441808	6.052487
PF3D7_1137400	7.337798	7.065316	6.807248	7.200157	7.419508	7.222009
PF3D7_1137500	5.856838	6.759579	5.731167	6.346483	7.119091	7.170161
PF3D7_1137600	3.832329	4.066531	4.265961	4.575229	4.657466	5.02526
PF3D7_1137700	4.360953	4.710711	5.140982	5.056437	5.192997	5.582219
PF3D7_1137800	6.692596	6.933579	7.328321	7.675591	8.210559	8.480862
PF3D7_1137900	3.709784	4.212343	4.023176	3.783726	4.118028	4.533658
PF3D7_1138000	4.19449	4.389135	4.260651	4.576039	4.323602	4.37359
PF3D7_1138100	5.114205	5.214081	5.217507	4.821475	5.212224	4.945556
PF3D7_1138200	7.472327	8.313943	7.608632	8.076108	8.13085	8.381115
PF3D7_1138300	9.819532	10.324473	10.123255	10.832494	11.274124	11.517018
PF3D7_1138400	5.138941	5.703987	5.29923	5.264967	5.249618	5.459369
PF3D7_1138500	6.971026	7.037011	6.825516	6.650606	6.607267	6.088407
PF3D7_1138600	5.25671	5.232031	5.230818	5.061518	5.342893	5.403096
PF3D7_1138700	5.25858	5.079609	5.254908	5.183024	5.261755	5.295492
PF3D7_1138800	5.208239	5.398588	5.280613	5.253955	5.212666	5.395816
PF3D7_1139100	4.638566	5.006341	4.681298	4.584847	4.568698	4.600067
PF3D7_1139200	4.840763	4.894746	4.863584	4.337728	4.782699	5.046399
PF3D7_1139300	5.571181	5.213272	5.195149	5.235095	5.266811	5.289548
PF3D7_1139500.1	4.678896	5.033575	5.533241	6.244668	6.573658	5.987416
PF3D7_1139500.2	3.452898	3.916717	4.297211	4.97293	5.288669	4.502196
PF3D7_1139600	4.890611	4.873035	5.104316	5.775603	6.372654	5.670172
PF3D7_1139700	4.703879	5.131174	6.064296	5.170853	4.711504	4.724677
PF3D7_1139800	5.030395	5.242672	4.871784	4.839998	5.349836	5.239702
PF3D7_1139900	6.488231	6.538638	5.843997	5.540498	5.739435	5.550527
PF3D7_1140000	4.323094	4.684287	4.590915	4.931535	5.334101	4.715977
PF3D7_1140100	8.049938	8.093073	7.727876	7.819369	7.67902	6.590015
PF3D7_1140200	5.713562	6.004768	5.379744	4.911914	4.829181	5.103457
PF3D7_1140300	5.217328	5.533054	5.242591	5.251593	4.600214	5.287643
PF3D7_1140400	5.530755	6.846047	6.459835	5.909658	6.120163	5.485354
PF3D7_1140500	4.700977	4.75311	5.13145	5.11008	5.590204	5.687922
PF3D7_1140600	4.529429	4.664055	4.775006	5.50406	5.776599	6.09569
PF3D7_1140700	5.395546	4.980997	5.095957	4.980131	4.979195	4.918039
PF3D7_1140800	4.385092	4.566659	4.720759	4.261763	4.372111	4.982503
PF3D7_1140900	4.675105	5.323001	5.112067	5.347715	5.048839	4.978269
PF3D7_1141000	4.192954	4.199504	4.484649	5.01303	4.847841	4.751637
PF3D7_1141100	4.930139	5.113919	5.109237	5.841579	5.862836	5.715355
PF3D7_1141200	8.928436	9.251245	9.128156	8.963885	9.184897	9.635191
PF3D7_1141300	5.607951	5.997419	6.000924	5.905278	6.129547	6.194622
PF3D7_1141400	8.034706	8.707914	7.811279	7.700062	7.576061	8.221926
PF3D7_1141500	4.963211	4.965527	5.519513	5.632584	5.653741	5.830071
PF3D7_1141600	7.834391	8.249501	7.254873	6.996694	7.010171	7.438508
PF3D7_1141700	5.583406	5.440759	5.370031	5.554712	4.501471	5.922155
PF3D7_1141800	6.364936	6.893554	6.749826	6.682295	6.873516	7.538438
PF3D7_1141900	4.831322	5.492811	6.269366	6.80703	7.344299	6.384908
PF3D7_1142000	5.001499	4.806254	4.990033	5.273522	5.420193	4.743021
PF3D7_1142100	5.823607	5.96124	5.729001	5.746676	5.630013	5.202529
PF3D7_1142200	4.830175	4.944561	4.166052	4.956067	4.556173	5.78126
PF3D7_1142300	6.039282	6.167575	5.996989	6.149574	5.99706	5.73363
PF3D7_1142400	6.430332	6.693606	6.086619	6.254813	6.493844	5.974086
PF3D7_1142500	9.44686	8.457443	8.597806	8.050084	7.923397	7.101473
PF3D7_1142600	8.164668	7.182915	7.068458	6.804247	6.61494	6.291741
PF3D7_1142700	5.792307	5.347794	5.335884	5.031048	5.003142	5.059444
PF3D7_1142800	4.93145	4.684125	4.547092	5.232462	5.224842	4.703495
PF3D7_1142900	4.206066	5.136563	5.136506	5.243295	5.26295	4.313381
PF3D7_1143000	5.753418	6.121106	6.112519	6.28072	6.486553	5.789931
PF3D7_1143100	5.480696	6.201936	6.681056	7.196064	7.348616	6.358666
PF3D7_1143200	4.795942	5.928917	4.891989	5.201245	5.500043	6.260697
PF3D7_1143300	7.942783	7.173646	7.39456	7.247788	6.920342	7.621325
PF3D7_1143400	9.469269	8.848681	8.382021	8.529215	8.464578	9.456478
PF3D7_1143500	5.640859	6.467853	6.216776	6.449157	6.117857	6.61695
PF3D7_1143600	5.448662	5.841101	6.099125	5.943675	6.065658	6.080541
PF3D7_1143700	5.355125	5.446811	5.502197	5.67683	5.588781	5.61938
PF3D7_1143800	6.44177	5.728231	6.027796	5.355365	5.333612	5.666199
PF3D7_1143900	6.799212	7.009203	7.098895	7.430296	7.283347	6.583456
PF3D7_1144000	9.246807	8.264554	7.960833	7.070216	8.342557	8.001252
PF3D7_1144100	9.115481	9.925312	9.187996	9.480182	9.746213	9.103472
PF3D7_1144200	4.868189	4.402474	4.557008	4.656851	4.988998	5.357255
PF3D7_1144300	12.320373	11.694952	10.890885	10.746475	10.478346	11.240353
PF3D7_1144400	5.095907	5.60891	5.559491	5.672784	6.061824	5.332753
PF3D7_1144500	7.4136	6.562746	7.059259	7.385456	7.342864	7.748663
PF3D7_1144600	8.618239	8.504095	8.13215	8.509955	9.119246	9.720467
PF3D7_1144700	7.278719	8.087654	7.839345	8.200049	7.957261	8.263373
PF3D7_1144800	4.315191	4.080976	4.605727	4.91057	5.665611	5.746693
PF3D7_1144900	6.537083	7.086533	6.149919	6.657276	6.497515	5.167435
PF3D7_1145000	4.472831	4.697068	4.87238	4.823688	4.873108	4.896864
PF3D7_1145100	4.965399	4.737364	4.648587	4.709758	4.870129	4.889628
PF3D7_1145200	5.239516	6.040176	6.110891	6.674521	6.879931	6.375289
PF3D7_1145300	7.158065	7.407819	7.217933	6.254243	7.199774	8.23525
PF3D7_1145400	6.560916	6.928623	6.510465	6.810002	7.311844	6.875591
PF3D7_1145500	5.113718	5.017753	4.759681	4.50459	5.123863	5.225319
PF3D7_1145600	7.540157	8.042083	7.790827	7.744174	7.846084	8.80785
PF3D7_1145700	4.668243	5.0165	5.142982	4.812229	5.121471	5.874661
PF3D7_1145800	6.167126	5.450682	5.560652	5.507547	5.238692	4.979256
PF3D7_1145900	6.915195	7.290401	7.258193	7.333103	7.075722	7.859617
PF3D7_1146000	7.246445	6.548627	6.546847	6.65497	6.261348	7.102859
PF3D7_1146100	6.986474	7.50999	8.008823	8.875042	9.899311	10.448052
PF3D7_1146200	7.614281	6.924035	7.835473	7.969326	8.948147	8.711167
PF3D7_1146300	5.189266	5.322537	5.09111	5.060404	5.931194	5.333196
PF3D7_1146500	5.291177	5.430606	4.986888	4.690535	5.731677	5.231683
PF3D7_1146600	5.152247	5.561991	5.283321	5.117209	5.119969	5.227934
PF3D7_1146700	3.882103	3.844832	3.977851	4.039112	3.860461	4.222726
PF3D7_1146800	5.595419	5.59438	5.985671	6.361017	6.035855	5.233562
PF3D7_1146900	6.40584	7.289372	6.772806	7.326309	7.659804	8.528415
PF3D7_1147000	4.217905	4.238246	4.219941	4.35365	4.131737	4.451147
PF3D7_1147100	5.28257	4.640992	5.393457	5.820745	5.704406	7.528557
PF3D7_1147200	4.850325	5.089075	5.463772	5.834569	6.037059	5.852771
PF3D7_1147300	5.295558	5.445045	5.230584	5.296983	5.295558	5.026856
PF3D7_1147400	9.273027	9.952367	9.453807	9.16328	9.811032	10.271992
PF3D7_1147500	5.072586	4.925153	4.915599	5.031079	4.791149	4.894238
PF3D7_1147600	4.759666	5.13516	5.389582	4.95707	5.296106	4.98329
PF3D7_1147700	5.8226	6.185866	6.388614	6.009406	5.92175	5.376421
PF3D7_1147800.1	5.63527	5.708939	5.569014	5.909911	5.757782	6.16016
PF3D7_1147800.2	5.701643	5.709184	5.623341	5.967629	5.780971	6.161395
PF3D7_1147900	5.039973	4.6622	5.039973	4.226865	4.815899	4.610346
PF3D7_1148000	5.364179	5.87845	5.594456	5.742432	5.702341	5.789724
PF3D7_1148700	6.799827	6.21716	6.963926	6.057249	5.697643	5.091582
PF3D7_1148800	4.234072	4.261684	4.372911	4.248221	4.147043	4.53044
PF3D7_1148900	8.833914	7.046198	9.076946	6.452922	5.025784	5.387231
PF3D7_1149000	6.060454	4.953661	4.799705	4.911595	4.648125	4.867039
PF3D7_1149100.1	11.113952	11.093883	11.053712	11.353663	10.859009	10.302765
PF3D7_1149100.2	11.113952	11.093883	11.053712	11.353663	10.859009	10.302765
PF3D7_1149200	4.823347	5.015211	6.293566	5.574659	4.73025	5.11296
PF3D7_1149300	4.422259	4.080383	3.995581	4.09801	3.927376	4.029413
PF3D7_1149400	8.694109	7.330231	5.508735	4.650369	5.590688	4.3323
PF3D7_1149500	4.735721	4.247708	4.647564	4.580899	4.702258	4.978326
PF3D7_1149600	5.178689	4.277398	5.405305	4.382383	4.401586	4.616856
PF3D7_1149700	5.411116	4.631761	4.881317	4.277688	4.218371	5.074782
PF3D7_1149800	5.621494	4.854395	4.864464	4.813217	4.590677	5.165114
PF3D7_1149900	6.419654	5.348951	5.135419	4.888244	5.141978	5.729636
PF3D7_1150000	5.348179	4.779286	5.264936	5.199913	5.521857	5.351423
PF3D7_1150100	4.555373	4.447559	4.365931	4.282672	4.593023	4.919099
PF3D7_1150200	4.998775	4.895358	5.099013	4.951544	5.056437	5.154278
PF3D7_1150300	6.360874	5.488075	5.877081	5.524778	5.563418	6.539282
PF3D7_1150400	5.694898	5.399665	5.782417	5.678542	5.447713	5.977874
PF3D7_1200100	6.493689	6.464703	6.712111	6.458547	6.348863	6.641807
PF3D7_1200200	5.813114	5.716225	5.772496	5.84018	5.827855	5.900462
PF3D7_1200300	5.857915	5.458545	5.858144	6.068893	5.599808	6.163331
PF3D7_1200400	5.191704	5.258059	5.482077	5.322504	5.141828	5.5245
PF3D7_1200500	6.573144	7.579855	6.75978	6.784578	7.404951	7.65179
PF3D7_1200600	6.226079	5.49913	6.268936	5.766433	5.503566	5.75686
PF3D7_1200700	5.79496	5.538167	6.589972	5.85267	5.400022	5.980438
PF3D7_1200800	7.378274	6.530487	6.912327	6.645199	6.673151	6.288703
PF3D7_1200900	4.170496	4.11646	4.183825	4.571535	4.051236	3.703759
PF3D7_1201000	7.468131	5.789478	5.039807	4.820684	4.923153	4.34275
PF3D7_1201100	5.041707	4.500786	4.467607	4.440342	4.458063	4.746448
PF3D7_1201200	7.80755	6.636331	7.881752	6.249932	5.965748	5.226996
PF3D7_1201300	7.536971	8.037754	8.282959	7.554318	7.350098	7.484901
PF3D7_1201400	4.490388	4.634357	4.434026	4.615244	4.437458	4.786728
PF3D7_1201500	7.385219	7.197679	7.222896	7.464871	7.190903	7.336146
PF3D7_1201600	6.037722	6.716259	6.885694	7.514989	8.164064	8.672255
PF3D7_1201700	4.169998	4.399644	4.635938	4.412717	4.852376	6.032767
PF3D7_1201800	4.821979	4.157554	4.553476	4.172752	4.486963	5.85275
PF3D7_1201900	7.605372	7.295431	6.739124	6.809567	6.831651	6.660475
PF3D7_1202000	5.372131	5.385333	5.203843	5.141541	5.381051	5.764964
PF3D7_1202100.1	7.508432	7.88087	8.252775	8.994916	9.075393	9.166525
PF3D7_1202100.2	7.508432	7.88087	8.252775	8.994916	9.075393	9.166525
PF3D7_1202200	8.160521	8.762773	8.365659	8.147152	8.435573	8.209556
PF3D7_1202300	4.290209	4.552817	4.548429	4.82655	4.676019	4.753443
PF3D7_1202400	7.124649	7.388576	7.601521	7.677084	8.23567	8.603109
PF3D7_1202500	5.549988	5.35914	5.16211	5.422446	5.332308	5.42092
PF3D7_1202600	6.273272	6.45543	6.195053	6.185082	6.256337	6.095156
PF3D7_1202700	6.668887	6.452964	6.646729	6.329465	5.377166	5.992847
PF3D7_1202800	6.640559	6.388793	6.360385	6.155367	6.805715	6.389578
PF3D7_1202900	7.984766	8.272578	8.634116	7.178431	7.636249	8.147358
PF3D7_1203000	6.242122	6.729501	6.384527	6.353647	6.371749	6.118244
PF3D7_1203100	6.246451	6.061433	6.285642	6.845746	6.017262	7.608147
PF3D7_1203200	5.310548	4.916443	5.089569	5.310548	5.936829	6.009774
PF3D7_1203300	6.28767	6.584759	6.440249	6.671155	6.713338	6.522408
PF3D7_1203400	7.618337	7.894839	7.629373	7.689626	7.579042	7.234105
PF3D7_1203500	5.733592	5.704229	5.616912	5.74091	5.805276	5.628583
PF3D7_1203600	4.490829	4.793816	4.803836	4.855039	5.348271	6.148511
PF3D7_1203700	6.520535	6.448319	6.598379	6.003723	6.002035	6.292527
PF3D7_1203900	7.343839	7.0461	8.281972	7.741958	8.633195	7.940864
PF3D7_1204000	5.518734	5.247787	5.719666	5.697256	6.075929	5.956918
PF3D7_1204100	5.642502	5.665343	5.716942	5.665668	6.039698	6.140263
PF3D7_1204200	5.393147	5.766701	5.819529	5.542346	5.8075	5.94312
PF3D7_1204300	8.964651	8.88533	8.117101	8.028868	8.013735	8.301151
PF3D7_1204400	7.719114	7.343444	8.236698	8.988257	9.901421	10.361928
PF3D7_1204500	5.123171	5.047693	4.643475	4.683767	4.79157	4.885562
PF3D7_1204600	7.884838	7.72571	7.619701	7.810753	8.284289	8.808556
PF3D7_1204700	7.372024	8.662797	7.942917	8.127302	9.259261	9.949441
PF3D7_1204900	6.922867	7.208846	7.996275	7.304949	6.726048	8.237601
PF3D7_1205000	5.591395	6.145585	5.893403	5.562765	6.051527	5.755374
PF3D7_1205100	6.578111	6.320667	6.185431	6.520806	6.374161	6.10779
PF3D7_1205200	4.52603	4.705973	4.936413	4.510486	4.737013	4.376638
PF3D7_1205300	5.47308	6.685506	5.821121	5.549993	6.054101	5.939904
PF3D7_1205400	5.159175	5.169472	4.678743	4.869486	5.170821	5.228175
PF3D7_1205500	6.168432	6.224559	6.264525	6.362759	6.171812	5.55849
PF3D7_1205600	8.121435	7.777543	7.593918	7.81743	7.700438	8.133987
PF3D7_1205700	5.477182	5.444815	5.406137	6.396317	6.339924	5.250342
PF3D7_1205800	6.625619	6.854977	6.413238	6.400489	6.16332	6.34376
PF3D7_1205900	5.914241	5.966783	5.592374	5.584306	5.803231	5.949976
PF3D7_1206000	6.542058	7.010869	6.855017	6.610023	6.62383	6.443404
PF3D7_1206100	7.11022	7.467582	7.924729	8.496778	8.778311	7.203408
PF3D7_1206200	4.995695	4.66656	4.6348	4.438186	4.37124	4.117276
PF3D7_1206300	4.528803	4.798396	4.800096	5.130387	5.17143	5.391843
PF3D7_1206400	4.086344	4.850416	4.573637	3.972744	4.77408	5.004522
PF3D7_1206500	5.839401	5.72467	6.424212	6.624701	6.316949	6.753504
PF3D7_1206600	6.646487	5.822219	5.783274	5.639118	5.863952	5.924808
PF3D7_1206700	8.267271	8.268069	7.99699	7.709338	7.894552	7.57207
PF3D7_1206800	5.518714	5.544779	5.21179	5.16175	4.781424	4.81134
PF3D7_1206900	4.099251	4.047459	4.265371	4.591112	4.55711	4.174588
PF3D7_1207000	4.531445	4.695367	4.614793	4.502608	4.422466	4.347676
PF3D7_1207100	6.520562	5.894956	5.611537	5.809834	5.391945	4.96238
PF3D7_1207200	4.422211	4.68756	4.559631	4.567279	4.524519	4.750476
PF3D7_1207300	6.421631	7.002874	7.711627	8.416621	8.422008	9.147084
PF3D7_1207400	6.046568	6.618188	7.395911	7.599111	8.686096	7.465662
PF3D7_1207500	5.763521	5.422933	5.175237	5.352966	5.637642	5.16157
PF3D7_1207600	5.664566	5.675678	5.44736	5.62206	5.506592	5.516971
PF3D7_1207700	6.019699	6.400143	7.276661	8.102868	8.748199	8.736311
PF3D7_1207800	5.651518	5.612244	5.921465	6.338909	6.382147	6.424394
PF3D7_1207900	6.773923	6.551023	6.878561	7.166971	6.89559	6.677596
PF3D7_1208000	3.517515	4.320531	4.092848	3.588025	4.369931	6.220325
PF3D7_1208100	4.907076	4.900104	4.858552	4.813437	4.654943	4.887587
PF3D7_1208200	4.556465	4.454881	4.814765	5.020984	4.931994	5.020102
PF3D7_1208300	7.008104	7.697276	6.693577	6.049852	6.166684	7.140742
PF3D7_1208400	4.915424	5.597468	5.308597	5.425613	5.421967	5.454595
PF3D7_1208500	4.415991	4.646478	4.709446	4.371923	4.465353	4.616704
PF3D7_1208600	10.417173	9.981153	9.603019	8.775644	9.264686	9.415634
PF3D7_1208700	5.817204	5.805362	5.465623	5.562661	5.897087	6.097328
PF3D7_1208800	7.461081	7.742018	7.706879	8.130206	8.135393	7.704768
PF3D7_1208900	5.776053	5.968891	5.663293	5.663293	5.444173	5.170131
PF3D7_1209000	5.848773	6.189811	5.4118	5.049333	5.875348	6.445406
PF3D7_1209100	5.100546	5.051622	5.297384	5.401783	5.840892	5.660181
PF3D7_1209200	9.994216	9.881445	9.76309	9.53474	9.307442	10.055172
PF3D7_1209300	6.577014	6.52833	6.358551	6.325875	6.080688	6.187677
PF3D7_1209400	6.067581	6.001362	6.306815	5.943661	6.026452	5.991904
PF3D7_1209500.1	4.449773	5.260982	5.183411	5.324845	5.50882	5.341222
PF3D7_1209500.2	4.449773	5.260982	5.183411	5.324845	5.50882	5.341222
PF3D7_1209600	5.867587	6.015414	6.247652	6.332142	6.207646	6.046462
PF3D7_1209700	5.5671	5.692332	5.807111	6.058688	5.815644	5.125974
PF3D7_1209800	8.245275	8.082521	7.868272	7.509512	7.592078	7.367186
PF3D7_1209900	6.651632	6.477874	6.359172	6.173249	6.297527	6.117725
PF3D7_1210000	5.043953	5.464126	5.011996	4.715574	5.347349	5.229112
PF3D7_1210100	7.152281	7.238159	6.850336	6.937821	7.05173	6.708352
PF3D7_1210200	5.654568	5.983779	6.266722	6.683812	7.216397	6.80928
PF3D7_1210300	6.606534	6.995874	6.61234	7.073089	7.547048	7.777748
PF3D7_1210400	5.617727	5.556079	5.605054	5.623931	5.522927	5.162803
PF3D7_1210500	4.623924	4.983176	4.800797	5.109907	4.913953	5.790577
PF3D7_1210600	6.731226	6.640642	6.79683	6.642056	6.633218	6.281104
PF3D7_1210700	5.140255	5.846977	5.651689	5.950697	5.996552	5.651689
PF3D7_1210900	6.770728	7.521953	7.125723	6.84333	7.165294	7.365359
PF3D7_1211000	5.582672	6.106	6.422431	7.153644	7.635212	6.962881
PF3D7_1211100	5.837716	6.312613	6.711997	7.178329	7.546161	7.251215
PF3D7_1211200	4.813093	4.701184	4.727211	4.422639	4.679328	5.253462
PF3D7_1211300	5.86907	6.361206	5.991063	6.129789	5.94424	5.749046
PF3D7_1211400	9.929277	9.889681	9.766908	9.716993	9.43435	9.731696
PF3D7_1211500	4.659366	4.941404	4.754285	4.769981	4.952362	5.153549
PF3D7_1211600	5.01265	4.906134	4.797112	4.785072	4.835782	4.87173
PF3D7_1211700	7.410231	8.564687	7.432099	7.665184	7.843185	6.934401
PF3D7_1211800	11.384131	11.624363	11.44425	11.688698	11.66739	11.441377
PF3D7_1211900	7.931947	7.209059	7.231074	6.764149	6.69796	6.204257
PF3D7_1212000	5.584381	5.596971	4.988764	5.175182	5.250124	5.473471
PF3D7_1212100	5.373284	5.587827	5.372191	5.309617	5.7975	5.841132
PF3D7_1212200	4.30815	4.383642	4.413921	3.96385	4.332759	4.784541
PF3D7_1212300	6.128406	6.37308	6.06813	6.38987	6.260436	6.209408
PF3D7_1212400	6.704471	6.662374	6.583837	6.971682	6.98601	7.463205
PF3D7_1212500	7.769588	8.053402	7.3612	7.426008	7.376742	6.463712
PF3D7_1212600.1	8.335448	8.705749	7.6873	8.110659	9.313921	9.58783
PF3D7_1212700	7.004488	6.658152	6.485995	6.284394	6.395375	5.825123
PF3D7_1212800	7.105701	7.837214	7.779366	8.090406	8.199479	8.037417
PF3D7_1212900	6.261611	5.998368	5.946199	5.832805	5.702842	4.940005
PF3D7_1213200	4.776163	4.69934	4.949801	4.771952	4.970345	5.36366
PF3D7_1213300	5.477422	5.550452	5.975693	5.816937	5.476029	7.199275
PF3D7_1213400	5.005128	4.877652	5.244857	5.798157	6.020446	6.145971
PF3D7_1213500	5.065983	5.353888	5.910689	6.631345	6.897297	6.760801
PF3D7_1213600	7.362529	7.261355	7.367974	6.988566	7.54103	7.996156
PF3D7_1213700	4.932557	5.461649	5.69049	5.386391	5.856661	5.310445
PF3D7_1213800	7.484672	6.814261	6.580888	6.133831	6.246595	5.704288
PF3D7_1213900	5.82933	5.588479	5.698561	5.696685	5.589142	5.434353
PF3D7_1214000	6.852805	7.51149	7.273837	7.122214	7.492189	7.715233
PF3D7_1214100	5.304605	6.264225	5.41607	5.733823	5.864946	5.539954
PF3D7_1214200	7.196975	6.784509	6.876707	6.703138	7.292803	6.529677
PF3D7_1214300	7.373974	7.232805	7.33562	7.87692	7.583529	7.857312
PF3D7_1214400	4.470056	4.631761	5.960308	4.347884	4.541333	4.174006
PF3D7_1214500	6.353787	6.644636	7.113644	7.996579	8.653855	9.239811
